분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,6,중,사지선다 (복수),초전도체에 대한 설명으로 옳은 것을 모두 고르세요.,2,3,냉각 없이 상온에서 저항이 사라지는 물질이 이미 널리 쓰이고 있다,극저온에서 전자들이 짝을 이루어 저항 없이 집단적으로 흐른다,내부의 자기장을 밀어내는 마이스너 효과를 함께 보인다,저항이 0이 되어도 자기장은 물질 내부를 그대로 통과한다,,,-,초전도체는 저항이 0이 되는 것에 더해 내부의 자기장을 밀어내요. 이 마이스너 효과 때문에 위에 놓인 자석이 떠오르죠. BCS 이론은 극저온에서 전자들이 쿠퍼쌍이라는 짝을 이뤄 저항 없이 흐른다고 설명해요.
,,,7,중-상,순서배열,다음 문장은 쇳덩이의 자성이 온도에 따라 달라지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,쇳덩이 안의 전자 스핀들이 이웃과 같은 방향으로 정렬된다,온도가 높아진 열운동이 스핀 정렬을 흐트러뜨려 쇳덩이가 자성을 잃는다,쇳덩이의 온도가 특정 값 아래로 내려간다,평범한 금속 조각이 자석의 성질을 띤다,,,-,"쇳덩이 안 전자들은 저마다 스핀을 가지고 있어요. 온도가 충분히 낮으면 이 스핀들이 이웃과 같은 방향으로 줄을 맞추고, 그때 평범한 금속 조각이 자석이 되죠. 온도를 올리면 열운동이 줄을 흐트러뜨려 자성이 사라져요."
화학,3-6) 화학식량과 측정,A. 반응식,1,하,인라인,다음은 화학 반응식에 담긴 정보를 설명한 것입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,3,1,지수/첨자/계수,비율/질량비/부피비,,,,,화학 반응식에서 분자식 앞에 붙는 숫자를 [1](이)라고 한다. 이 숫자를 보면 반응에 참여하는 분자들이 어떤 [2](으)로 반응하는지 알 수 있다.,분자식 앞에 붙는 숫자를 계수라고 불러요. 계수는 반응에 참여하는 분자들의 비율을 알려 줘요. 그래서 계수는 반응에 필요한 물질의 양을 계산하는 기준이 된답니다.
,,,2,하,OX,화학 반응식에서 분자식 뒤 괄호 안에 쓰는 aq는 그 물질이 기체 상태임을 나타낸다.,X,,O,X,,,,,-,"aq는 물에 녹아 있는 수용액 상태를 나타내는 표기예요. 기체는 g, 고체는 s, 액체는 l로 적어요. 분자식 뒤 괄호 하나로 물질의 상태까지 함께 알려 줄 수 있어요."
,,,3,중,사지선다 (단수),화학 반응식에서 물질 사이에 쓰는 플러스 표시와 화살표는 각각 무엇을 뜻하나요?,4,,"플러스는 두 물질의 질량을 더한다는 뜻이고, 화살표는 반응이 끝나는 시각을 가리킨다.","플러스는 새로운 원자가 더해진다는 뜻이고, 화살표는 원자가 이동하는 경로를 나타낸다.","플러스는 반응에 필요한 에너지를 더한다는 뜻이고, 화살표는 반응 속도가 빠름을 나타낸다.","플러스는 여러 물질이 함께 있다는 뜻이고, 화살표는 반응하여 다른 물질로 바뀐다는 뜻이다.",,,-,플러스 표시는 반응 전이나 반응 후에 여러 물질이 함께 있다는 뜻이에요. 화살표는 왼쪽의 물질이 반응해 오른쪽의 물질로 바뀐다는 뜻이고요. 기호 두 개만으로 물질의 변화를 한 줄에 담을 수 있어요.
,,,4,중-상,순서배열,다음 문장은 메테인의 연소 반응식을 완성하는 과정입니다. 과정이 진행되는 순서대로 배열하세요.,다-가-라-나,,화살표 왼쪽의 수소 원자는 4개인데 오른쪽의 수소 원자는 2개뿐임을 확인한다.,오른쪽의 산소 원자가 총 4개가 되었으므로 왼쪽의 산소 분자 앞에 2를 쓴다.,반응에 참여하는 물질과 반응으로 생기는 물질을 확인해 화살표 양쪽에 나누어 쓴다.,물 분자 앞에 2를 써서 양쪽의 수소 원자 수를 같게 만든다.,,,-,"양쪽에 물질을 써 놓아야 원자 수를 세어 비교할 수 있어요. 수소가 모자란 것을 확인하고 물 앞에 2를 쓰면, 그 때문에 오른쪽 산소가 4개로 늘어나요. 산소의 균형은 물의 균형을 맞춘 뒤에야 확정되는 셈이랍니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,질량 보존 법칙,,,,,,,,앙투안 라부아지에는 반응 전후에 물질의 총 질량이 변하지 않는다는 사실을 밝혔다. 반응식에서 양쪽의 원자 수를 같게 맞추는 일은 그가 세운 __ __ __과(와) 통한다.,반응 전후로 원자가 사라지거나 새로 생기지 않으니 총 질량도 변하지 않아요. 앙투안 라부아지에가 밝힌 질량 보존 법칙이 바로 이 내용이에요. 반응식의 균형을 맞추는 일은 이 법칙을 한 줄의 식으로 옮기는 셈이랍니다.
,,,6,중,사지선다 (복수),화학 반응의 종류에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,중화 반응은 산과 염기가 만나 물과 염을 만드는 반응이다.,산화 반응과 환원 반응은 원자핵 속 양성자가 이동하면서 일어난다.,연소 반응은 산소와 만나 열과 빛을 내며 에너지를 방출하는 반응이다.,침전 반응은 용액에 녹아 있던 기체가 빠져나가는 반응이다.,,,-,"중화 반응은 산과 염기가 만나 물과 염을 만드는 반응이에요. 연소 반응은 산소와 만나 열과 빛을 내며 에너지를 방출하고요. 산화 반응과 환원 반응에서 이동하는 것은 양성자가 아니라 전자이고, 침전 반응은 용액에서 고체가 생기는 반응이에요."
,,,7,중-상,순서배열,다음 문장은 화학 반응이 일어나는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,충돌하는 과정에서 원자들을 묶고 있던 결합이 끊어진다.,분자들이 잠시도 멈추지 않고 끊임없이 움직인다.,결합에서 풀려난 원자들이 상대를 바꾸어 새로운 결합을 형성한다.,움직이던 분자가 다른 분자와 빠르게 부딪친다.,,,-,분자가 움직여야 다른 분자와 부딪칠 수 있어요. 충돌로 기존 결합이 끊어져야 원자들이 상대를 바꿔 새 결합을 만들 수 있고요. 화학 반응은 이렇게 원자가 재배열되는 과정이랍니다.
화학,3-6) 화학식량과 측정,B. 화학식량,1,하,인라인,,,,,,,,,,,
,,,2,하,OX,,,,,,,,,,,
,,,3,중,사지선다 (단수),,,,,,,,,,,
,,,4,중-상,순서배열,,,,,,,,,,,
,,,5,상,직접 입력,,,,,,,,,,,
,,,6,중,사지선다 (복수),,,,,,,,,,,
,,,7,중-상,순서배열,,,,,,,,,,,
