분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
생명,7-7) 진화,A. 진화의 힘,1,하,인라인,다음은 생물의 유전적 구성이 달라지는 과정을 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,1,세포/집단/유전자,진화/적응/성선택,,,,,생물은 살아가는 동안 스스로 유전적 구성을 바꾸지 않는다. 세대를 거치며 유전적 구성이 달라지는 것은 개체 하나가 아니라 [1](이)다. 이렇게 쌓이는 변화를 [2](이)라고 한다.,"진화는 개체 하나에게 일어나는 변화가 아니에요. 세대를 거치며 집단의 유전적 구성이 달라지는 과정이랍니다. 세균 한 마리는 진화하지 않고, 진화하는 것은 세균 집단이에요."
,,,2,하,OX,"한 집단의 개체가 다른 집단으로 이동해 번식하더라도, 그 개체가 지닌 대립유전자는 새 집단의 유전적 구성에 영향을 주지 않는다.",X,,O,X,,,,,-,집단 사이의 이동도 유전적 구성을 바꾸는 힘이에요. 개체가 다른 집단으로 옮겨 가 번식하면 그 개체가 지닌 대립유전자도 함께 들어오죠. 이렇게 유전적 구성이 달라지는 것을 유전자흐름이라고 불러요.
,,,3,중,사지선다 (단수),"재난으로 집단의 크기가 급격히 줄어든 뒤, 살아남은 소수의 개체가 지닌 변이가 집단 전체에 크게 퍼졌습니다. 이 변이가 생존에 특별히 유리하지 않았다면, 이러한 변화를 일으킨 힘은 무엇인가요?",3,,돌연변이,유전자흐름,유전적 부동,자연선택,,,-,"유전적 부동은 유리하고 불리한 것과 관계없이 우연 때문에 변이의 비율이 달라지는 현상이에요. 특히 작은 집단에서 영향이 크답니다. 재난으로 집단이 급격히 줄거나 소수의 개체가 새 지역에 정착하면, 남은 개체들이 지닌 변이가 집단에 크게 퍼질 수 있어요."
,,,4,중-상,순서배열,다음 문장은 집단에 새로운 유전변이가 생기는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,염기서열의 변화가 다음 세대로 전달되어 집단의 새로운 유전변이가 된다.,DNA가 복제되는 동안 오류가 생기거나 DNA가 손상된다.,새로 생긴 유전변이가 세대를 거치며 집단에서 사라지거나 퍼진다.,고쳐지지 않은 오류나 손상이 그대로 남아 염기서열에 변화가 생긴다.,,,-,"새로운 유전변이는 돌연변이에서 시작돼요. DNA 복제 과정의 오류나 손상이 그대로 남으면 염기서열이 달라지고, 그 변화가 다음 세대로 전달되면 집단의 새로운 변이가 되죠. 대부분은 큰 영향을 주지 않지만 일부는 세대를 거치며 사라지거나 퍼진답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,현대 종합설,,,,,,,,"자연선택과 멘델의 유전학, 그리고 집단 안에서 유전변이가 어떻게 변하는지를 다루는 수학이 1930~1940년대에 하나의 틀로 합쳐졌다. 이 틀을 __ ___(이)라고 한다.",다윈은 변이가 어떤 방식으로 자손에게 전달되는지를 풀지 못했어요. 그 답의 한 축을 찾고 있던 멘델의 유전학이 자연선택과 하나로 이어지기까지는 반세기가 걸렸죠. 이렇게 합쳐진 틀이 현대 종합설이에요.
,,,6,중,사지선다 (복수),자연선택에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,자연선택은 집단에서 가장 강한 개체를 남기는 과정이다.,환경이 달라지면 한때 유리했던 형질이 불리해질 수 있다.,자연선택으로 일어나는 진화는 언제나 적응으로 이어진다.,번식 성공의 차이에서 작용하는 성선택도 자연선택의 한 형태다.,,,-,"자연선택에서 중요한 것은 강함이 아니에요. 주어진 환경에서 어떤 형질이 생존과 번식에 영향을 주는지가 중요할 뿐이라, 환경이 달라지면 한때 유리했던 형질이 불리해지기도 하죠. 짝을 얻는 성공의 차이에서 작용하는 성선택도 자연선택의 한 형태이고, 진화가 언제나 적응으로 이어지는 것도 아니랍니다."
,,,7,중-상,순서배열,다음 문장은 세균 집단에서 항생제 내성이 퍼지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-라-가-나,,살아남은 세균이 증식하면서 집단에서 내성 변이의 비율이 높아진다.,여러 항생제가 잘 듣지 않는 세균 감염을 어렵지 않게 만나게 된다.,세균 집단 안에 항생제를 견딜 수 있는 변이를 가진 개체가 존재한다.,항생제가 있는 환경에서 내성 변이를 가진 세균이 상대적으로 더 많이 살아남는다.,,,-,세균이 약을 견디는 법을 배운 것이 아니에요. 집단에 이미 있거나 새로 생긴 변이 가운데 항생제를 견디는 변이를 가진 세균이 더 많이 살아남아 증식한 것이죠. 항생제를 쓰는 동안 그 변이의 비율이 점점 높아지면서 메티실린 내성 황색포도알균 같은 세균을 만나게 된 거예요.
생명,7-7) 진화,B. 종분화,1,하,인라인,다음은 한 종이 둘 이상의 종으로 갈라지는 과정에 대한 설명입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,유전자흐름/생식적 격리/적응방산,종분화/적응방산/단속평형설,,,,,"집단 사이의 유전자흐름이 줄어들면 각 집단은 점차 독립적으로 진화한다. 시간이 지나 두 집단 사이에 [1]이(가) 충분히 커지면 서로 다른 종으로 갈라지는데, 이러한 과정을 [2](이)라고 한다.","종이 갈라지는 과정의 핵심은 집단 사이의 유전자흐름이 줄어들고 각 집단이 독립적으로 진화하는 데 있어요. 그렇게 쌓인 차이로 생식적 격리가 충분히 커지면 서로 다른 종으로 갈라진답니다. 종은 어느 순간 선 하나를 넘어 나뉘는 것이 아니라, 격리가 점차 깊어지는 과정에서 생겨나요."
,,,2,하,OX,"생물학적 종 개념은 자연 상태의 교배 가능성을 기준으로 삼으므로, 분열로 번식하는 세균에도 그대로 적용할 수 있다.",X,,O,X,,,,,-,"생물학적 종 개념은 자연 상태에서 교배해 생식 능력이 있는 자손을 남기는지를 기준으로 삼아요. 그래서 분열로 번식하는 세균이나 화석으로만 남은 생물에는 적용하기 어렵답니다. 이런 생물에는 생김새와 계통, 생태적 지위를 기준으로 한 다른 종 개념을 함께 써요."
,,,3,중,사지선다 (단수),동아프리카 빅토리아 호수의 시클리드 어류는 하나의 호수 안에서 수백 종으로 갈라졌습니다. 이 갈라짐의 원인으로 알맞은 것은 무엇인가요?,4,,호수가 여러 갈래로 나뉘며 집단이 지리적으로 갈라졌다.,다른 호수에서 건너온 무리가 새로운 종으로 자리 잡았다.,호수 안에 높은 지형 장벽이 생겨 무리가 서로 오가지 못했다.,"먹이 종류와 짝짓기 시기, 몸 색깔 선호가 조금씩 달라졌다.",,,-,"빅토리아 호수의 시클리드는 뚜렷한 지리적 장벽 없이 갈라진 동소적 종분화의 사례예요. 먹이 종류와 짝짓기 시기, 몸 색깔에 대한 선호가 조금씩 달라지면서 서로 짝을 짓지 않는 무리로 나뉘었어요. 같은 장소에 살아도 짝짓기 상대가 갈리면 유전자흐름이 줄어든답니다."
,,,4,중-상,순서배열,다음 문장은 갈라파고스 핀치가 여러 종으로 갈라진 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,각 섬의 집단이 서로 다른 먹이 환경에 적응하면서 독립적으로 진화한다.,남아메리카에서 건너온 조상 집단이 갈라파고스의 여러 섬으로 흩어진다.,섬마다 먹이에 맞는 부리 형태를 가진 여러 종이 나타난다.,섬으로 나뉜 집단 사이에서 유전자흐름이 줄어든다.,,,-,"갈라파고스 핀치는 지리적으로 갈라져 종분화가 일어난 이소적 종분화의 대표 사례예요. 섬으로 흩어져 유전자흐름이 줄어든 뒤, 각 섬의 먹이 환경에 적응하면서 부리 모양이 달라졌어요. 하나의 조상에서 여러 종이 갈라져 나오는 이런 과정을 적응방산이라고 불러요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,단속평형설,,,,,,,,"화석 기록에는 생물의 형태가 오래 변하지 않는 정체기와 비교적 짧은 변화의 시기가 번갈아 나타나기도 한다. 닐스 엘드리지와 스티븐 제이 굴드는 이러한 화석 기록을 근거로, 변화가 늘 점진적으로만 일어나는 것은 아니라고 제안했다. 이 주장을 _____(이)라고 한다.","다윈은 작은 변화가 오랜 시간 누적되는 점진적인 변화를 강조했어요. 반면 닐스 엘드리지와 스티븐 제이 굴드는 오랜 정체기와 비교적 짧은 변화의 시기가 번갈아 나타날 수 있다고 제안했는데, 이것이 단속평형설이에요. 오늘날에는 생물과 상황에 따라 변화의 속도가 다를 수 있다고 본답니다."
,,,6,중,사지선다 (복수),짝짓기가 이루어진 뒤에 생식적 격리가 나타나는 경우를 모두 고르세요.,1,3,수정란이 제대로 발달하지 못한다.,번식 시기가 서로 어긋난다.,태어난 잡종이 자손을 남기지 못한다.,구애 신호를 서로 알아보지 못한다.,,,-,"생식적 격리는 짝짓기 전에도, 짝짓기가 이루어진 뒤에도 생길 수 있어요. 번식 시기가 어긋나거나 구애 신호를 알아보지 못하는 것은 짝짓기 자체가 일어나지 않는 경우예요. 반면 수정란이 발달하지 못하거나, 말과 당나귀 사이에서 태어난 노새처럼 잡종이 자손을 남기지 못하는 것은 짝짓기 뒤에 생기는 격리랍니다."
,,,7,중-상,순서배열,다음 문장은 식물에서 배수체가 생겨 새로운 종이 나타나는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-나-라-가,,원래 집단과 생식적으로 격리된 배수체 집단이 별개의 종으로 갈라진다.,염색체 수가 달라진 생식세포로부터 배수체 개체가 생긴다.,식물의 감수분열 과정에서 염색체 수가 달라진 생식세포가 생성된다.,배수체 개체는 염색체 수가 달라 원래 집단과 함께 자손을 남기지 못한다.,,,-,식물에서는 감수분열 과정에서 염색체 수가 달라진 생식세포가 생기기도 해요. 그 결과 생긴 배수체는 원래 집단과 염색체 수가 달라 함께 자손을 남기지 못하죠. 이렇게 생식적으로 격리되면 새로운 종의 형성이 매우 빠르게 이어질 수도 있어요.
생명,7-7) 진화,C. 생물 다양성,1,하,인라인,다음은 지구의 생물들이 공유하는 공통점을 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,1,염기쌍/유전부호/돌연변이,루카/원핵생물/고균,,,,,"세균과 사람은 DNA의 세 글자가 어떤 아미노산을 뜻하는지가 사실상 같다. 생물들이 이렇게 공유하는 규칙을 [1](이)라고 한다. 이런 공통점은 하나의 공통된 기원을 가리키며, 모든 세포생물이 거슬러 올라가 닿는 마지막 공통조상을 [2](이)라고 부른다.","DNA의 세 글자가 어떤 아미노산을 뜻하는지 정해 둔 규칙이 유전부호예요. 세균과 사람처럼 멀리 떨어진 생물이 이 규칙을 함께 쓴다는 건 우연으로 설명되지 않죠. 그래서 지금 살아 있는 모든 세포생물은 하나의 마지막 공통조상, 곧 루카에 닿는다고 봅니다."
,,,2,하,OX,"고균은 온천이나 강한 산성 환경처럼 극한 환경에서만 살 수 있어서, 바다나 흙에서는 발견되지 않는다.",X,,O,X,,,,,-,고균은 온천이나 강한 산성 환경 같은 극한 환경에서 처음 알려졌어요. 하지만 이후 연구로 바다와 흙을 비롯한 다양한 곳에 널리 존재한다는 사실이 밝혀졌답니다. 처음 발견된 장소가 그 생물이 살 수 있는 곳의 전부는 아니에요.
,,,3,중,사지선다 (단수),생물다양성이 줄어드는 일은 단지 종의 수가 줄어드는 문제에 그치지 않습니다. 그 까닭으로 가장 알맞은 것은 무엇인가요?,3,,종의 수가 줄면 남은 종의 개체 수도 반드시 함께 줄기 때문이다,사라진 종이 시간이 지나면 같은 모습으로 다시 나타나기 때문이다,생태계의 기능이 수많은 종의 상호작용 위에 놓여 있기 때문이다,사람에게 쓸모가 밝혀진 종만 생태계에서 역할을 맡기 때문이다,,,-,"꽃가루받이와 물의 정화, 토양 형성 같은 기능은 한 종이 혼자 해내는 일이 아니에요. 수많은 종이 서로 주고받는 관계 위에서 유지되죠. 그래서 종이 사라지면 숫자만 줄어드는 것이 아니라 그 관계망 자체가 흔들린답니다."
,,,4,중-상,순서배열,다음 문장은 대멸종 뒤에 새로운 다양화가 이어지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,살아남은 계통의 일부가 비어 있는 생태적 지위로 퍼져 나간다,소행성 충돌처럼 큰 사건으로 짧은 기간에 많은 종이 사라진다,백악기 말 대멸종 이후에는 포유류가 크게 다양해진다,사라진 종들이 맡고 있던 생태적 지위가 비어 있는 상태가 된다,,,-,"대멸종은 많은 종을 한꺼번에 사라지게 해서 생태적 지위를 비워 놓아요. 살아남은 계통 가운데 일부가 그 빈 공간으로 퍼져 나가면서 새로운 다양화가 이어지죠. 백악기 말 이후 포유류가 크게 다양해진 것이 그런 사례예요. 다만 회복에는 오랜 시간이 걸렸고, 그 뒤의 생태계는 이전과 다른 모습으로 다시 짜였답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,캄브리아기 대폭발,,,,,,,,약 5억 4천만 년 전의 화석 기록에는 오늘날 주요 동물군의 상당수가 뚜렷하게 나타나기 시작한다. 다양한 몸의 구조가 이 시기에 빠르게 등장한 일을 _____ ___(이)라고 한다.,"약 5억 4천만 년 전, 오늘날 주요 동물군의 상당수가 화석 기록에 뚜렷하게 나타나기 시작해요. 이 시기를 캄브리아기 대폭발이라고 불러요. 왜 다양한 몸의 구조가 이렇게 빠르게 나타났는지는 아직 결론이 나지 않았고, 산소 농도의 변화와 포식의 확대 등이 함께 논의되고 있답니다."
,,,6,중,사지선다 (복수),지금의 생물다양성 감소를 여섯 번째 대멸종으로 보는 근거로 옳은 것을 모두 고르세요.,2,4,지구의 산소 농도가 낮아져 바다 생물부터 사라지고 있다,현재의 멸종 속도가 자연적인 배경 멸종률보다 훨씬 빠르다,새로 발견되는 종이 없어 종의 목록이 더 이상 늘지 않는다,국제자연보전연맹의 평가에서 수만 종이 멸종 위협 상태다,,,-,"현재의 멸종 속도가 자연적인 배경 멸종률보다 훨씬 빠르다는 연구가 이어지고 있어요. 국제자연보전연맹이 평가한 종 가운데에서도 수만 종이 멸종 위협 상태에 놓여 있죠. 지금도 새로운 종은 계속 발견되고 있고, 앞선 다섯 번과 달리 이번 원인은 소행성이나 화산이 아니라 인간의 활동이랍니다."
,,,7,중-상,순서배열,다음 문장은 생명을 크게 나누는 기준이 달라진 과정을 설명한 것입니다. 설명의 흐름에 맞게 문장을 배열하세요.,다-가-라-나,,우즈와 폭스가 미생물의 라이보솜 RNA를 서로 비교한다,"생명을 세균, 고균, 진핵생물의 3역으로 나누어 설명하게 된다",겉모습이 비슷한 미생물들이 모두 세균으로 묶여 있다,세균으로 묶여 있던 생물 가운데 전혀 다른 계통이 드러난다,,,-,"오랫동안 생물은 눈에 보이는 특징을 중심으로 나뉘었어요. 칼 우즈와 조지 폭스가 라이보솜 RNA를 비교하면서, 세균으로 묶여 있던 생물 가운데 전혀 다른 계통이 있다는 사실이 드러났죠. 이후 생명은 세균, 고균, 진핵생물의 3역으로 나누어 설명되기 시작했어요. 무엇이 무엇과 가까운지는 형태가 아니라 유전정보가 정한답니다."
생명,7-8) 생물의 다양성,A. 바이러스,1,하,인라인,다음은 숙주세포 밖과 안에서 바이러스가 보이는 차이를 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,3,자연선택/물질대사/감염,캡시드/세포막/라이보솜,,,,,숙주세포 밖에 있는 바이러스는 스스로 [1]을(를) 하지 못해 증식하지 못한다. 그러나 세포 안으로 들어가면 숙주의 [2]과(와) 효소를 빌려 자신의 유전물질을 복제한다.,"숙주세포 밖의 바이러스는 스스로 물질대사를 하지도, 단백질을 만들지도 못하는 입자 상태예요. 세포 안으로 들어가면 숙주의 라이보솜과 효소를 빌려 유전물질을 복제하고 단백질을 만들죠. 바이러스가 살아 있는지 판단하기 어려운 이유가 바로 여기에 있어요."
,,,2,하,OX,바이러스는 캡시드 안에 DNA와 RNA를 함께 지니고 있다.,X,,O,X,,,,,-,"바이러스의 핵산은 DNA이거나 RNA이고, 둘을 함께 가진 바이러스는 없어요. 캡시드는 그 핵산을 감싸는 단백질 껍질이에요. 유전정보를 어떤 핵산에 담았는지는 바이러스를 나누는 중요한 기준이 돼요."
,,,3,중,사지선다 (단수),박테리오파지에 대한 설명으로 옳은 것은 무엇인가요?,4,,사람의 면역 세포를 감염시켜 면역 기능을 무너뜨리는 바이러스이다.,세균 안에서는 증식하지 못해 치료에 이용하기 어려운 바이러스이다.,항생제가 널리 쓰이기 시작한 뒤에야 치료에 쓰려는 시도가 처음 나왔다.,항생제 내성 문제가 커지면서 세균 감염 치료제로 다시 연구되고 있다.,,,-,"박테리오파지는 세균을 감염시키는 바이러스이고, 줄여서 파지라고도 불러요. 일부 파지는 세균 안에서 증식한 뒤 그 세포를 터뜨려요. 항생제가 널리 쓰이기 전부터 치료에 쓰려는 시도가 있었고, 내성 문제가 커지면서 다시 연구되고 있어요."
,,,4,중-상,순서배열,다음 문장은 바이러스가 숙주세포에서 증식하는 과정을 나타냅니다. 과정이 진행되는 순서대로 배열하세요.,나-라-가-다,,새로 생성된 유전물질과 단백질이 조립되어 바이러스 입자가 된다.,숙주세포 표면의 특정 분자에 결합해 세포 안으로 유전물질을 들여보낸다.,세포를 터뜨리거나 세포막을 통해 세포 밖으로 빠져나간다.,숙주세포의 장치를 이용해 유전물질과 단백질을 생성한다.,,,-,"바이러스는 먼저 숙주세포 표면의 특정 분자에 결합해 안으로 들어가요. 그다음 숙주의 장치와 효소를 빌려 유전물질과 단백질을 만들고, 이를 조립해 새 입자를 완성해요. 마지막에는 세포를 터뜨리거나 세포막을 통해 빠져나가죠."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,외피 바이러스,,,,,,,,"일부 바이러스는 단백질 껍질 바깥에 지질로 된 막을 한 겹 더 두른다. 비누가 이 지질막을 흐트러뜨리는 데 효과적인데, 이런 종류를 __ ____(이)라고 한다.",캡시드 바깥에 지질로 된 막을 한 겹 더 두른 바이러스를 외피 바이러스라고 해요. SARS-CoV-2도 여기에 속해요. 비누가 이 지질막을 흐트러뜨리기 때문에 손 씻기가 효과적이에요.
,,,6,중,사지선다 (복수),독감 백신의 구성을 해마다 조정하는 이유로 옳은 것을 모두 고르세요.,1,2,변이가 쌓이면서 인플루엔자 바이러스 표면 단백질의 모습이 계속 달라지기 때문이다.,많은 RNA 바이러스는 유전정보가 비교적 빠르게 달라지기 때문이다.,인플루엔자 바이러스가 신경세포 안에 잠복했다가 해마다 다시 활성화되기 때문이다.,인플루엔자 바이러스에 생긴 변이에는 자연선택이 작용하지 않기 때문이다.,,,-,"인플루엔자 바이러스는 변이가 쌓이면서 표면 단백질의 모습이 계속 달라져요. 많은 RNA 바이러스가 이렇게 유전정보가 비교적 빠르게 달라지는데, 그 속도는 종류마다 달라요. 그래서 해마다 유행할 바이러스를 예측해 백신 구성을 조정해요."
,,,7,중-상,순서배열,다음 문장은 레트로바이러스의 유전정보가 사람 유전체에 남아 새로운 기능에 쓰이기까지를 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-가-라-나,,RNA에서 바뀐 DNA가 숙주의 유전체 안으로 끼워 넣어진다.,유전체에 남은 바이러스 유래 서열이 태반에서 세포를 융합시키는 일에 쓰인다.,레트로바이러스가 자신의 RNA 정보를 DNA로 바꾼다.,생식세포 계통에서 일어난 삽입의 흔적이 자손에게 전달된다.,,,-,"레트로바이러스는 자신의 RNA 정보를 DNA로 바꾼 뒤 숙주의 유전체에 끼워 넣어요. 이런 일이 생식세포 계통에서 일어나면 그 흔적이 자손에게 전달되죠. 사람 유전체의 약 8퍼센트가 이런 서열이고, 태반의 신시틴 단백질처럼 새 기능에 동원된 경우도 있어요."
생명,7-8) 생물의 다양성,B. 원핵 생물,1,하,인라인,다음은 원핵생물의 세포 구조를 설명한 것입니다. 빈칸에 들어갈 말을 각각 고르세요.,2,1,마이콘드리아/라이보솜/소포체,세포벽/핵막/바깥막,,,,,"원핵생물의 세포에는 핵막으로 둘러싸인 핵이 없고, 막으로 둘러싸인 소기관도 없다. 대신 [1]이(가) 있어 단백질을 만들고, 많은 종류는 세포막 바깥에 [2]을(를) 가진다.",원핵생물의 세포에는 막으로 둘러싸인 소기관이 없어요. 그래도 라이보솜이 있어서 단백질을 만들 수 있답니다. 많은 종류는 세포막 바깥에 세포벽까지 가지고 있어요.
,,,2,하,OX,"고균은 사람의 몸속에도 살고 있으며, 사람에게 직접 감염병을 일으키는 병원체로 확립된 종도 여럿 알려져 있다.",X,,O,X,,,,,-,고균은 바다와 흙은 물론 사람의 몸속에도 널리 살고 있어요. 다만 지금까지 사람에게 직접 감염병을 일으키는 병원체로 확립된 고균은 없어요. 결핵이나 콜레라처럼 병을 일으키는 것은 일부 세균이랍니다.
,,,3,중,사지선다 (단수),원핵생물이 에너지를 얻는 방식에 대한 설명으로 옳은 것은 무엇인가요?,3,,원핵생물은 동물과 마찬가지로 유기물에서만 에너지와 물질을 얻는다,원핵생물은 모두 산소를 이용해 호흡해야 살아갈 수 있다,원핵생물 가운데는 빛이나 무기물의 산화로 에너지를 얻는 종도 있다,원핵생물은 몸의 구조가 단순해 에너지를 얻는 방식도 한 가지뿐이다,,,-,"원핵생물은 몸의 구조가 단순해도 에너지를 얻는 방식은 아주 다양해요. 산소로 호흡하는 종이 있는가 하면 산소가 없는 곳에서 살아가는 종도 있어요. 빛을 이용하거나 황화수소, 암모니아 같은 무기물을 산화해 에너지를 얻기도 한답니다."
,,,4,중-상,순서배열,다음 문장은 원핵생물이 이분법으로 번식하면서 유전 변이가 나타날 기회가 늘어나는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,조건이 좋으면 분열이 거듭되어 짧은 시간에 개체 수가 크게 늘어난다,원핵생물의 세포가 번식에 앞서 자기 DNA를 복제한다,세대가 짧고 개체 수가 많아져 유전 변이가 나타날 기회도 많아진다,복제된 DNA를 나눠 가지면서 세포 하나가 둘로 갈라진다,,,-,"원핵생물의 번식은 대부분 이분법이에요. DNA를 먼저 복제해 두어야 갈라진 두 세포가 각각 유전정보를 가질 수 있어요. 대장균은 조건이 좋으면 약 20분마다 분열할 수 있는데, 이렇게 세대가 짧고 개체 수가 많으면 유전 변이가 나타날 기회도 그만큼 늘어나요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,수평 유전자이동,,,,,,,,"일부 원핵생물은 부모에게서 물려받는 것 말고도 다른 길로 DNA를 얻는다. 주변의 DNA 조각을 받아들이거나, 바이러스가 실어 나른 DNA를 건네받기도 한다. 이렇게 유전정보가 종의 경계를 넘어 전달되는 현상을 __ _____(이)라고 한다.","수평 유전자이동에는 주변의 DNA 조각을 받아들이는 형질전환, 세포끼리 직접 접촉해 전달하는 접합, 바이러스가 실어 나르는 형질도입이 있어요. 부모에게서 물려받는 길이 아니라서 유전정보가 종의 경계를 넘어 퍼질 수 있어요. 항생제 내성 유전자가 서로 다른 세균 사이로 빠르게 퍼지는 중요한 이유랍니다."
,,,6,중,사지선다 (복수),원핵생물이 지구의 물질 순환과 사람의 생활에서 하는 일로 옳은 것을 모두 고르세요.,2,4,동물의 총생물량이 세균보다 훨씬 많아 지구의 물질 순환을 주로 맡는다,콩과식물의 뿌리혹에 사는 세균이 공기 중 질소를 생물이 쓸 수 있는 형태로 바꾼다,여러 항생제는 사람이 합성한 물질이어서 흙 속 미생물과는 관련이 없다,사람의 큰창자에 사는 세균이 식이섬유를 분해해 짧은사슬지방산을 만든다,,,-,"질소고정을 할 수 있는 생물은 세균과 고균뿐이에요. 큰창자의 세균은 식이섬유를 분해해 짧은사슬지방산을 만들고 일부 비타민도 합성해요. 세균의 총생물량은 탄소 기준 약 70기가톤으로 모든 동물을 합친 약 2기가톤보다 훨씬 많고, 여러 항생제도 흙 속 미생물에서 발견되었답니다."
,,,7,중-상,순서배열,다음 문장은 그람 염색으로 세균을 구분해 치료에 활용하는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,"그람 염색에서 두꺼운 층을 가진 세균은 보라색으로, 얇은 층을 가진 세균은 붉은색으로 보인다",그람음성균의 바깥막이 여러 항생제의 침투를 제한한다는 점을 초기 치료에 활용한다,세균은 종류에 따라 세포벽을 이루는 펩티도글리칸 층의 두께가 서로 다르다,염색으로 나타난 색에 따라 세균을 그람양성균과 그람음성균으로 구분한다,,,-,"그람 염색은 지금도 세균을 빠르게 구분하는 데 쓰여요. 펩티도글리칸 층이 두꺼우면 보라색인 그람양성균, 층이 얇고 바깥막이 있으면 붉은색 계열인 그람음성균이에요. 그람음성균의 바깥막은 여러 항생제의 침투를 제한할 수 있어서 초기 치료 판단에 중요한 정보를 준답니다."
생명,7-8) 생물의 다양성,C. 진핵 생물,1,하,인라인,다음은 균류의 몸을 설명한 문장입니다. 빈칸에 들어갈 알맞은 말을 각각 고르세요.,2,1,균근/균사체/위족,키틴/셀룰로스/리그닌,,,,,균류는 몸 밖으로 효소를 내보내 유기물을 분해한 뒤 흡수한다. 그 몸은 가는 실이 얽힌 [1](으)로 이루어진 경우가 많다. 세포벽을 이루는 주요 성분은 [2]이다.,균류의 몸은 균사라는 가는 실이 얽힌 균사체로 이루어진 경우가 많아요. 세포벽의 주요 성분은 식물의 셀룰로스가 아니라 키틴이랍니다. 절지동물의 외골격을 이루는 성분과 같아요.
,,,2,하,OX,원생생물은 서로 가까운 하나의 계통을 이루기 때문에 진핵생물 안에서 하나의 무리로 묶인다.,X,,O,X,,,,,-,"원생생물은 하나의 계통이 아니에요. 동물과 식물, 균류 어디에도 들지 않는 여러 진핵생물을 편의상 묶어 부르는 이름에 가깝답니다. 그래서 단세포인 짚신벌레와 큰 다세포생물인 다시마가 한 이름으로 묶이기도 해요."
,,,3,중,사지선다 (단수),좌우 대칭동물은 발생과 유전정보를 비교해 선구동물과 후구동물 계통으로 나뉩니다. 이 가운데 후구동물에 속하는 무리는 무엇인가요?,4,,환형동물,절지동물,연체동물,극피동물,,,-,"후구동물에는 극피동물과 척삭동물이 속해요. 연체동물과 환형동물, 선형동물, 절지동물은 선구동물 쪽이랍니다. 겉모습이 아니라 발생 과정과 유전정보를 비교해 두 계통을 나눈다는 점이 중요해요."
,,,4,중-상,순서배열,다음 문장은 영양염류가 지나치게 늘어난 물에서 나타나는 변화를 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,죽은 조류를 미생물이 분해하는 과정에서 물속 산소가 크게 줄어든다,질소와 인 같은 영양염류가 물에 지나치게 많아진다,산소가 부족해진 물에서 물고기가 폐사한다,물속의 일부 조류가 급격하게 늘어난다,,,-,"질소와 인 같은 영양염류가 물에 지나치게 많아지면 일부 조류가 급격히 늘어날 수 있어요. 이 조류가 죽은 뒤 미생물이 분해하는 과정에서 물속 산소가 크게 줄어들죠. 그래서 물고기가 폐사하기도 하고, 일부 종은 독소를 만들기도 한답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,세포내공생,,,,,,,,규조류와 녹조류처럼 광합성을 하는 원생생물의 엽록체는 남세균이 다른 세포 안으로 들어가 함께 살게 된 데서 비롯되었다. 이러한 관계를 _____(이)라고 한다.,광합성을 하는 원생생물의 엽록체 계통은 궁극적으로 남세균과의 세포내공생에서 시작했어요. 일부 계통은 광합성을 하는 다른 진핵생물을 다시 받아들이는 2차 세포내공생을 거치기도 했답니다.
