분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,7,중-상,순서배열,다음 문장은 ATP 가수분해가 세포의 일과 연결되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,혼자서는 잘 진행되지 않는 반응이 전체 과정 안에서 진행된다.,ATP가 물과 반응해 ADP와 무기 인산으로 가수분해된다.,세포에서 단백질이 합성되고 세포막을 사이에 두고 이온이 옮겨진다.,가수분해에서 나온 자유 에너지가 에너지를 필요로 하는 반응에 연결된다.,,,-,"ATP 가수분해에서 나온 자유 에너지는 그냥 흘러가지 않아요. 세포는 그 에너지를 에너지가 필요한 반응과 연결해서, 혼자서는 잘 진행되지 않는 반응까지 진행되게 해요. 단백질 합성이나 세포막을 넘는 이온 이동이 그렇게 이루어져요."
생명,7-4) 에너지와 물질대사,B. 광합성,1,하,인라인,광합성의 전체 반응식은 결과를 한 줄로 압축한 것입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,1,이산화 탄소/물/포도당,이산화 탄소/물/산소,,,,,식물이 내놓는 산소는 [1]이(가) 분해되는 과정에서 나온다. 반면 포도당 같은 유기물의 탄소는 공기 중 [2]에서 온다.,"전체 반응식만 보면 산소가 이산화 탄소에서 떨어져 나온 것처럼 보여요. 하지만 식물이 내놓는 산소는 물이 분해될 때 생기고, 포도당 같은 유기물의 탄소는 공기 중 이산화 탄소에서 와요. 두 물질이 어디에서 오는지를 나눠서 기억하면 헷갈리지 않아요."
,,,2,하,OX,산소를 만드는 광합성이 등장하자 대기 중 산소도 곧바로 크게 늘어났다.,X,,O,X,,,,,-,"산소를 만드는 광합성이 등장한 뒤에도 산소는 한동안 바다와 암석의 물질과 반응하며 소비되었어요. 대기 중 산소가 크게 늘기 시작한 것은 약 24억 년 전부터이고, 이 변화를 대산소화 사건이라고 불러요."
,,,3,중,사지선다 (단수),캘빈회로에 대한 설명으로 옳은 것은 무엇인가요?,4,,빛에너지를 직접 흡수해 이산화 탄소의 탄소를 고정한다,물을 분해해 전자와 산소를 얻는 단계가 포함된다,포도당을 분해해 생명이 쓸 ATP를 얻는 과정이다,명반응의 산물인 ATP와 NADPH로 탄소를 고정한다,,,-,"캘빈회로에서는 빛이 직접 쓰이지 않아요. 명반응에서 만들어진 ATP가 에너지를 공급하고 NADPH가 고에너지 전자를 제공해, 공기 중 이산화 탄소의 탄소가 유기 분자 안으로 들어가죠. 한때 암반응으로 불렸지만 명반응의 산물에 의존하기 때문에 지금은 캘빈회로라는 이름을 주로 써요."
,,,4,중-상,순서배열,다음 문장은 명반응에서 ATP가 생성되는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,전자가 이동하며 얻은 에너지로 틸라코이드 내부에 양성자가 축적된다,엽록소가 특정 파장의 빛을 흡수하면 전자가 높은 에너지 상태에 놓인다,양성자가 ATP 합성효소를 통해 이동하는 흐름을 이용해 ATP가 생성된다,높은 에너지 상태의 전자가 광합성 전자전달계를 따라 이동한다,,,-,"엽록소가 빛을 흡수하면 전자가 높은 에너지 상태에 놓이고, 그 전자가 광합성 전자전달계를 따라 이동해요. 이동하면서 얻은 에너지로 틸라코이드 내부에 양성자가 쌓이고, 막 양쪽에 양성자 농도와 전하의 차이가 생기죠. 그 차이 덕분에 양성자가 ATP 합성효소를 통해 흐르고, 댐에서 흘러내리는 물이 터빈을 돌리듯 그 흐름으로 ATP가 만들어져요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,루비스코,,,,,,,,캘빈회로는 이산화 탄소를 5탄소 화합물인 RuBP에 붙이는 반응으로 시작한다. 이 반응을 촉진하는 효소는 지구에서 가장 풍부한 단백질 가운데 하나로 알려져 있다. 이 효소를 ____(이)라고 한다.,루비스코는 이산화 탄소를 RuBP에 붙여 캘빈회로의 첫 단계를 여는 효소예요. 이 반응에 이어지는 여러 단계를 거치면 3탄소 화합물인 G3P가 만들어지죠. 루비스코는 지구에서 가장 풍부한 단백질 가운데 하나로 알려져 있어요.
,,,6,중,사지선다 (복수),광합성과 지구 생태계의 에너지 경로에 대한 설명으로 옳은 것을 모두 고르세요.,1,3,"광합성으로 산소를 내놓는 생물에는 식물과 조류, 남세균이 있다",에너지의 출발점을 거슬러 올라가면 지구의 모든 생태계가 광합성에 닿는다,깊은 바다의 열수분출공 주변에는 황화수소에서 에너지를 얻는 미생물이 산다,식물이 만든 유기물은 초식동물이 먹기 전까지 전혀 쓰이지 않는다,,,-,"광합성으로 산소를 내놓는 생물에는 식물뿐 아니라 조류와 남세균도 있어요. 깊은 바다의 열수분출공 주변에는 황화수소나 수소에서 화학 에너지를 얻는 미생물도 살아가죠. 지구의 모든 생태계가 햇빛에만 기대는 것은 아니어서, 대부분의 생태계가 그렇다고 말하는 편이 정확해요."
,,,7,중-상,순서배열,다음 문장은 태양빛에서 시작된 에너지가 생태계로 퍼지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,식물이 빛에너지를 화학 에너지로 바꾸어 탄소를 유기물 안에 고정한다,포식자가 초식동물을 먹으면 물질과 에너지가 생태계 곳곳으로 퍼진다,태양에서 출발한 빛이 지구에 도착해 식물의 잎에 닿는다,초식동물이 식물을 먹으면 유기물의 물질과 에너지가 동물로 이어진다,,,-,"태양에서 출발한 빛이 잎에 닿아 화학 에너지로 바뀌면 탄소가 유기물 안에 고정돼요. 그 유기물을 초식동물이 먹고, 다시 포식자가 초식동물을 먹으면서 물질과 에너지가 생태계 곳곳으로 퍼지죠. 식탁 위 채소 한 잎이나 고기 한 점에 담긴 에너지를 거슬러 올라가면 많은 경우 광합성이 받아들인 태양빛과 만나요."
생명,7-4) 에너지와 물질대사,C. 세포호흡과 발효,1,하,인라인,다음은 세포호흡의 마지막 단계를 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,3,1,이산화 탄소/에탄올/산소,ATP/피루브산/NADH,,,,,"마이토콘드리아 내막의 전자전달계를 지나온 전자를 마지막에 받아들이는 물질은 [1]이다. 이 물질의 공급이 부족하면 전자의 흐름이 유지되기 어려워, 전자전달계를 통한 [2] 생산도 크게 줄어든다.","전자전달계의 끝에서 전자를 받아 주는 물질이 바로 산소예요. 산소가 전자를 받아 수소 이온과 함께 물이 되면서 전자의 흐름이 계속 이어질 수 있어요. 산소가 부족하면 이 흐름이 막히고, 전자전달계를 통한 ATP 생산도 크게 줄어들죠."
,,,2,하,OX,격렬한 운동을 한 다음 날 찾아오는 근육통은 근육에 남아 있는 젖산 때문에 생긴다.,X,,O,X,,,,,-,운동 다음 날의 근육통은 젖산이 남아 있어서 생기는 것이 아니에요. 익숙하지 않거나 강한 운동 뒤 근육과 주변 조직에 미세한 손상과 염증 반응이 나타나면서 생기는 지연성 근육통이에요. 젖산은 운동이 끝난 뒤 비교적 빠르게 처리돼요.
,,,3,중,사지선다 (단수),산소를 충분히 이용할 수 없는 상황에서 세포가 발효를 하는 까닭으로 가장 알맞은 것은 무엇인가요?,4,,피루브산을 마이토콘드리아 안으로 들여보내기 위해서,전자전달계를 한 번 더 거쳐 ATP를 많이 얻기 위해서,산소를 대신해 이산화 탄소가 전자를 받게 하기 위해서,NADH의 전자를 넘겨 NAD⁺를 재생하기 위해서,,,-,발효는 ATP를 더 만들어 주는 과정이 아니에요. NADH가 가진 전자를 다른 유기 분자에 넘겨 NAD⁺를 되살리는 것이 핵심이죠. 그래서 전자전달계를 충분히 이용하지 못하는 상황에서도 포도당이 분해되는 과정이 계속 이어질 수 있어요.
,,,4,중-상,순서배열,다음 문장은 피루브산이 세포호흡의 다음 단계로 이어지는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,아세틸조효소 A가 TCA 회로로 들어가면서 탄소가 이산화 탄소로 방출된다.,세포질에서 생성된 피루브산이 마이토콘드리아로 들어간다.,NADH와 FADH₂에 실린 전자가 마이토콘드리아 내막의 전자전달계로 전달된다.,마이토콘드리아로 들어온 피루브산이 아세틸조효소 A로 바뀐다.,,,-,"피루브산은 마이토콘드리아로 들어가서야 아세틸조효소 A로 바뀔 수 있어요. 이 물질이 TCA 회로로 들어가면 탄소는 이산화 탄소로 빠져나가고, 에너지를 가진 전자는 NADH와 FADH₂에 실리죠. 그 전자가 내막의 전자전달계로 전달되면서 다음 단계가 이어져요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,해당과정,,,,,,,,"세포질에서 6탄소 분자인 포도당 하나가 두 개의 3탄소 분자로 분해된다. 이 과정에는 산소가 직접 필요하지 않아, 산소가 거의 없던 초기 지구에서도 가능했을 것으로 본다. 이러한 오래된 에너지 대사 방식을 ____(이)라고 한다.",포도당 한 분자가 두 분자의 피루브산으로 쪼개지는 이 단계는 세포질에서 일어나요. 산소가 직접 필요하지 않아 산소가 거의 없던 초기 지구에서도 가능했을 것으로 봐요. ATP 네 개가 만들어지지만 앞부분에서 두 개를 쓰기 때문에 순생산은 두 개예요.
,,,6,중,사지선다 (복수),세포호흡과 광합성의 관계에 대한 설명으로 옳은 것을 모두 고르세요.,2,3,세포호흡은 광합성 반응을 그대로 거꾸로 되돌리는 과정이다.,광합성과 세포호흡은 서로 다른 효소와 반응 경로를 거친다.,식물도 자신이 만든 유기물을 세포호흡으로 분해해 ATP를 얻는다.,세포호흡에서 나온 이산화 탄소와 물은 광합성에 이용되지 못한다.,,,-,"전체 반응식만 나란히 놓으면 두 과정이 서로 반대처럼 보이지만, 실제로는 서로 다른 효소와 반응 경로를 거쳐요. 식물도 자신이 광합성으로 만든 유기물을 세포호흡으로 분해해 필요한 ATP를 얻어요. 에너지는 한 방향으로 흐르지만 물질은 생태계 안을 순환하죠."
,,,7,중-상,순서배열,다음 문장은 마이토콘드리아 내막에서 ATP가 생성되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,가-라-나-다,,전자가 마이토콘드리아 내막의 단백질 복합체를 차례로 지나며 에너지를 내놓는다.,막사이공간에 많아진 수소 이온이 다시 기질 쪽으로 흐르려 한다.,기질 쪽으로 흐르는 수소 이온이 ATP 합성효소를 통과하며 ATP가 생성된다.,전자가 내놓은 에너지를 이용해 수소 이온이 기질에서 막사이공간으로 이동한다.,,,-,"전자가 내막의 단백질 복합체를 지나며 내놓은 에너지가 수소 이온을 막사이공간으로 밀어 올려요. 한쪽에 몰린 수소 이온은 다시 기질로 흐르려 하고, 그 통로에 있는 ATP 합성효소가 회전하면서 ATP가 생성돼요. 세포호흡에서 얻는 ATP의 대부분이 이 산화적 인산화로 만들어져요."
생명,7-5) 유전정보,A. DNA와 유전자,1,하,인라인,다음은 DNA 두 가닥의 염기가 짝을 이루는 방식을 설명한 것입니다. 빈칸에 알맞은 말을 고르세요.,2,1,무작위/상보적/독립적,수소 결합/이온 결합/공유 결합,,,,,"DNA의 두 가닥이 마주 보면 아데닌은 타이민과, 구아닌은 사이토신과 정해진 상대끼리 짝을 이룬다. 이러한 [1] 짝짓기는 분자의 구조와 [2] 방식이 맞물린 결과이다.","아데닌은 타이민과, 구아닌은 사이토신과만 짝을 이루는데 이를 상보적 짝짓기라고 해요. 이런 짝짓기가 가능한 것은 분자의 구조와 수소 결합 방식이 서로 맞물린 결과예요. 그래서 한쪽 가닥의 염기서열만 알아도 다른 쪽 가닥의 염기서열이 정해져요."
,,,2,하,OX,DNA를 이루는 원자 가운데 수소는 대부분 별의 역사 속에서 만들어졌다.,X,,O,X,,,,,-,"수소의 대부분은 빅뱅 이후 초기 우주에서 만들어졌어요. 별의 역사 속에서 만들어진 것은 탄소와 질소, 산소 같은 원소들이죠. 그래서 DNA는 우주가 만든 물질 위에 생명의 정보가 쓰인 분자라고 말할 수 있어요."
,,,3,중,사지선다 (단수),DNA의 모든 부분이 같은 일을 하지는 않습니다. 이 가운데 유전자에 해당하는 것은 무엇인가요?,3,,두 가닥이 풀릴 때 새로운 가닥의 주형이 되는 구간,네 종류의 염기가 순서대로 이어진 DNA의 모든 구간,단백질이나 기능성 RNA를 만드는 정보를 담은 구간,사람의 체세포마다 서로 다르게 들어 있는 구간,,,-,유전자는 DNA 가운데 단백질이나 기능을 가진 RNA를 만드는 데 필요한 정보를 담은 구간이에요. 사람의 유전체 한 세트에는 약 2만 개의 단백질 코딩 유전자가 있어요. DNA의 모든 구간이 유전자는 아니라는 점이 중요해요.
,,,4,중-상,순서배열,다음 문장은 DNA가 복제되는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,각 가닥의 염기서열이 새로운 가닥을 만드는 주형으로 쓰인다.,원래 가닥 하나와 새 가닥 하나를 가진 DNA 분자 두 개가 생성된다.,세포가 분열하기에 앞서 DNA 두 가닥이 서로 떨어져 풀린다.,DNA 중합효소가 주형에 맞는 뉴클레오타이드를 차례로 이어 붙인다.,,,-,이중 나선이 풀려 염기가 드러나야 각 가닥이 주형 역할을 할 수 있어요. 주형이 정해지면 DNA 중합효소가 거기에 맞는 뉴클레오타이드를 차례로 이어 붙이죠. 그래서 원래 가닥 하나와 새 가닥 하나를 가진 두 분자가 생겨요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,반보존적 복제,,,,,,,,DNA가 복제되면 생겨난 두 분자에는 처음 가닥이 하나씩 그대로 남는다. 매슈 메셀슨과 프랭클린 스탈의 실험으로 확인된 이 복제 방식을 ____ __(이)라고 한다.,새로 생긴 두 DNA 분자에 처음 가닥이 하나씩 그대로 남기 때문에 반보존적 복제라고 불러요. 이 방식은 1958년 매슈 메셀슨과 프랭클린 스탈의 실험으로 확인되었어요. 제임스 왓슨과 프랜시스 크릭도 1953년 논문에서 염기 짝짓기가 복제 방식을 곧바로 시사한다고 짚었죠.
,,,6,중,사지선다 (복수),비암호화 DNA에 대해 지금까지 밝혀진 사실을 모두 고르세요.,2,4,어떤 영역이 어떤 역할을 하는지 모두 밝혀졌다.,일부는 유전자 발현을 조절하는 역할을 한다.,사람의 유전체에서 암호화 부분보다 적은 비율을 차지한다.,일부는 염색체의 구조와 안정성에 관여한다.,,,-,"일부 비암호화 DNA는 유전자 발현을 조절하거나 기능성 RNA의 정보를 담고, 염색체의 구조와 안정성에도 관여해요. 단백질의 아미노산서열을 직접 암호화하는 부분은 유전체의 약 1.5퍼센트뿐이라 비암호화 DNA가 오히려 대부분을 차지하죠. 다만 어떤 영역이 어떤 역할을 하는지는 아직 밝혀지지 않은 부분이 많아요."
,,,7,중-상,순서배열,다음 문장은 오늘날 사람의 유전체가 만들어져 온 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,유성생식을 하는 생물에서 재조합으로 기존 변이가 새로운 조합을 이룬다.,DNA가 오랜 세월 복제를 거듭하며 다음 세대로 전달된다.,자연선택과 유전적 부동을 거치며 변이가 세대를 지나 남거나 사라진다.,복제 과정에서 돌연변이가 생겨 새로운 유전 변이가 나타난다.,,,-,"돌연변이는 DNA가 복제되는 과정에서 생기기 때문에, 복제가 먼저 일어나야 새로운 변이가 나타날 수 있어요. 재조합은 이미 생긴 기존 변이를 새로운 조합으로 섞는 과정이죠. 자연선택과 유전적 부동도 존재하는 변이에 작용하며, 오늘날 우리의 유전체는 그렇게 이어진 변화의 결과예요."
생명,7-5) 유전정보,B. 유전발현과 조절,1,하,인라인,세포는 같은 DNA를 두고도 어떤 유전자를 쓸지 정합니다. 다음 설명에 맞는 말을 각각 고르세요.,2,1,히스톤/전사인자/라이보솜,마이크로RNA/tRNA/mRNA,,,,,DNA의 특정 부위에 결합해 어떤 유전자의 전사를 잘 일어나게 하거나 억제하는 단백질을 [1](이)라고 한다. 또 이미 만들어진 mRNA에 달라붙어 번역을 막거나 그 분해를 이끄는 작은 RNA를 [2](이)라고 한다.,전사인자는 DNA에 직접 결합해 전사가 잘 일어나게 하거나 막는 단백질이에요. 마이크로RNA는 이미 만들어진 mRNA에 달라붙어 번역을 막거나 분해를 이끌어요. 조절이 DNA 단계와 RNA 단계 양쪽에서 일어난다는 점이 핵심이에요.
,,,2,하,OX,프랜시스 크릭이 제안한 중심원리는 생명 현상 전체를 빠짐없이 설명하는 법칙이다.,X,,O,X,,,,,-,"중심원리는 유전정보가 단백질로 이어지는 큰 방향을 한 줄로 압축한 설명이에요. 프랜시스 크릭이 이 흐름을 제안했지만, 모든 생명 현상을 빠짐없이 설명하는 문장은 아니에요. 생명이 정보를 사용하는 기본 흐름을 보여 주는 틀로 이해하면 좋아요."
,,,3,중,사지선다 (단수),RNA의 염기는 네 종류뿐이지만 단백질은 20가지 아미노산으로 이루어집니다. 네 종류의 염기로 20가지 아미노산을 구별할 수 있는 이유는 무엇인가요?,3,,염기 하나가 아미노산 하나를 가리키고 나머지는 tRNA가 직접 정하기 때문이다,염기를 두 개씩 묶어 16가지 조합을 만든 뒤 부족한 만큼 되풀이해 읽기 때문이다,염기를 세 개씩 묶으면 64가지 조합이 생겨 20가지를 구별하기에 충분하기 때문이다,라이보솜이 mRNA 대신 DNA를 직접 읽어 아미노산을 하나씩 지정하기 때문이다,,,-,"네 종류의 염기를 세 개씩 묶으면 4의 세제곱, 곧 64가지 조합이 생겨요. 20가지 아미노산을 구별하기에 넉넉한 수죠. 이 세 염기 묶음을 코돈이라고 불러요."
,,,4,중-상,순서배열,다음 문장은 DNA의 정보가 단백질로 이어지는 과정을 나타냅니다. 세포 안에서 일어나는 순서대로 문장을 배열하세요.,다-가-라-나,,단백질 정보를 옮겨 적은 mRNA가 세포질로 나와 라이보솜으로 향한다,차례로 연결된 아미노산 사슬이 접히면서 기능을 가진 단백질이 된다,핵 안에서 DNA 두 가닥 중 한쪽이 풀리고 그 서열을 바탕으로 RNA가 생성된다,코돈에 맞는 아미노산을 실은 tRNA가 들어와 아미노산이 차례로 연결된다,,,-,핵 안에서 DNA의 한 가닥이 풀리며 RNA가 생성되는 단계가 전사예요. 세포질로 나온 mRNA를 라이보솜이 코돈 단위로 읽으면 tRNA가 아미노산을 하나씩 가져와 사슬이 이어져요. 그 사슬이 접혀야 비로소 기능을 가진 단백질이 된답니다.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,트랜스포존,,,,,,,,유전체 안에는 위치를 옮기거나 복제되어 다른 자리에 들어갈 수 있는 DNA 조각이 있다. 유전자 근처에 끼어들어 그 유전자가 읽히는 정도를 바꾸기도 하는 이 조각을 _____(이)라고 한다.,"트랜스포존은 유전체 안에서 위치를 옮기거나 복제되어 다른 자리에 들어갈 수 있는 DNA 조각이에요. 유전자 근처에 끼어들면 그 유전자가 읽히는 정도가 달라지거나 돌연변이가 생길 수 있어요. 그래서 세포는 DNA 메틸화나 히스톤 변형, 작은 RNA 같은 장치로 그 활동을 억제해요."
,,,6,중,사지선다 (복수),후성유전적 표지에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,표지에 담긴 정보가 코돈으로 읽혀 아미노산 서열에 그대로 반영된다,DNA 염기서열을 바꾸지 않으면서 유전자가 읽히는 정도를 바꾼다,표지가 붙은 유전자는 유전체에서 잘려 나가 완전히 사라진다,영양 상태나 세포가 받는 신호 같은 환경요인의 영향을 받을 수 있다,,,-,"후성유전적 표지는 염기서열을 그대로 둔 채 유전자가 읽히는 정도만 바꾸는 화학적 표시예요. 영양 상태나 독성 물질, 세포가 받는 신호 같은 환경요인이 이 표지에 영향을 줄 수 있어요. 유전자를 잘라 내거나 아미노산 서열을 바꾸는 일과는 다르다는 점을 기억해 주세요."
,,,7,중-상,순서배열,다음 문장은 진핵세포의 유전자가 더 쉽게 읽히게 되는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,화학적 표시가 붙은 구간에서 DNA의 감김이 느슨하게 풀린다,진핵세포의 DNA가 히스톤이라는 단백질에 감겨 정리된다,느슨하게 풀린 구간의 유전자는 비교적 쉽게 읽힌다,세포가 히스톤에 작은 화학적 표시를 붙인다,,,-,"진핵세포의 DNA는 히스톤이라는 단백질에 감겨 정리되어 있어요. 세포가 히스톤이나 DNA에 작은 화학적 표시를 붙이면 이 감김 상태가 달라져요. 느슨하게 풀린 구간은 비교적 쉽게 읽히고, 단단히 감긴 구간은 읽히기 어렵답니다."
생명,7-5) 유전정보,C. DNA 기술,1,하,인라인,사람이 DNA를 직접 옮기기 시작하면서 의약품을 만드는 방식도 달라졌습니다. 빈칸에 들어갈 말로 알맞은 것을 고르세요.,2,1,중합효소연쇄반응/유전자재조합기술/염기서열 분석 기술,돼지와 소의 이자/사람의 이자/대장균의 세포막,,,,,"서로 다른 기원의 DNA를 잘라 이어 붙인 분자를 세균의 플라스미드에 넣으면, 그 DNA가 세균 안에서 함께 복제된다. 이런 방식으로 DNA를 옮기는 기술을 [1](이)라고 한다. 이 기술로 생산한 인간 인슐린이 의약품으로 승인되기 전에는 주로 [2]에서 얻은 인슐린을 사용했다.","서로 다른 DNA를 이어 붙여 세균에 넣고 복제시키는 기술이 유전자재조합기술이에요. 1972년 폴 버그가 재조합 DNA 분자를 만들었고, 이듬해 스탠리 코헨과 허버트 보이어가 그 DNA를 플라스미드에 실어 대장균으로 옮겼죠. 이 기술로 만든 인간 인슐린이 1982년 의약품으로 승인되기 전에는 돼지와 소의 이자에서 얻은 인슐린을 썼어요."
,,,2,하,OX,체세포를 편집해 생긴 유전정보의 변화는 그 사람의 자손에게 그대로 전달된다.,X,,O,X,,,,,-,체세포를 편집한 변화는 그 사람의 몸에만 남고 자손에게 그대로 전달되지 않아요. 반면 생식세포나 배아를 편집하면 그 변화가 다음 세대로 이어질 수 있죠. 그래서 사람의 유전 가능한 유전자 편집은 여러 나라에서 금지되거나 엄격히 제한되어 있어요.
,,,3,중,사지선다 (단수),CRISPR-Cas9으로 지금까지와 다른 DNA 서열을 찾아 자르려고 합니다. 이때 바꾸어야 하는 것은 무엇인가요?,4,,Cas9 단백질을 다른 단백질로 바꾼다,표적 DNA를 열로 가열해 두 가닥으로 나눈다,세포에 넣는 플라스미드의 수를 늘린다,표적을 찾는 데 쓰이는 RNA의 서열을 바꾼다,,,-,"Cas9은 DNA를 자르는 역할을 맡고, 어디를 자를지는 함께 작동하는 RNA의 서열이 정해요. 그래서 RNA 서열만 바꾸면 같은 도구로 다른 표적을 찾아갈 수 있죠. 제니퍼 다우드나와 에마뉘엘 샤르팡티에 연구진이 이 원리를 보여 주었고, 두 사람은 2020년 노벨 화학상을 받았어요."
,,,4,중-상,순서배열,다음 문장은 PCR로 원하는 DNA 구간을 증폭하는 과정을 나타냅니다. 실험이 진행되는 순서대로 배열하세요.,나-라-가-다,,DNA 중합효소가 프라이머 사이의 구간을 복제한다.,두 가닥으로 이루어진 DNA를 가열해 단일 가닥으로 나눈다.,가열과 복제를 반복할 때마다 표적 DNA의 양이 늘어난다.,증폭하려는 구간의 양 끝에 프라이머가 결합한다.,,,-,"PCR은 가닥을 나누고, 프라이머를 붙이고, 중합효소가 그 사이를 복제하는 과정을 되풀이해요. 프라이머가 붙을 자리는 두 가닥이 나뉘어야 생기고, 중합효소는 프라이머가 붙은 지점부터 복제를 시작하죠. 이론적으로 매 주기 두 배씩 늘어난다면 30번 뒤에는 약 10억 배가 돼요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,차세대 염기서열 분석,,,,,,,,새로운 분석 기술이 등장하면서 한 사람의 유전체를 읽는 데 드는 시간과 비용이 크게 줄었다. 국제 연구진이 10년 넘게 매달려야 했던 규모의 유전정보를 이제 며칠 안에 얻게 한 이 기술을 ___ ____ __ 기술이라고 한다.,"1990년에 시작된 인간 유전체 프로젝트는 국제 연구진이 10년 넘게 매달린 작업이었고, 미국 정부가 투입한 비용만 약 27억 달러였어요. 차세대 염기서열 분석 기술이 등장하면서 같은 규모의 정보를 며칠 안에 얻을 수 있게 되었죠. 읽는 속도가 달라지자 생명을 바라보는 해상도도 함께 달라졌어요."
,,,6,중,사지선다 (복수),PCR은 아주 적은 양의 DNA도 증폭할 수 있게 해 주었습니다. PCR 덕분에 가능해진 일을 모두 고르세요.,2,3,사람의 유전체 전체를 처음부터 끝까지 읽어 기준서열을 만드는 일,모근이 붙은 머리카락처럼 적은 시료로 친자 관계를 확인하는 일,바이러스의 RNA를 DNA로 바꾼 뒤 증폭해 감염 여부를 검사하는 일,세포 안의 특정 유전자를 찾아 잘라 내고 서열을 고쳐 쓰는 일,,,-,PCR은 아주 적은 양의 DNA도 분석할 수 있을 만큼 늘려 줘요. 그래서 모근이 붙은 머리카락이나 침 같은 적은 시료로도 친자 확인과 법의학 분석이 가능하죠. 코로나19 유행 때 쓰인 검사도 바이러스의 RNA를 DNA로 바꾼 뒤 증폭해 검출하는 방식이었어요. 유전체를 통째로 읽거나 유전자를 고쳐 쓰는 일은 다른 기술이 맡아요.
,,,7,중-상,순서배열,다음 문장은 일부 세균과 고균이 바이러스의 침입을 막아 내는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,다-가-라-나,,침입한 바이러스 DNA의 일부가 세균의 CRISPR 배열에 저장된다.,정보가 일치하는 침입자의 유전물질을 세균이 공격한다.,바이러스가 세균 안으로 들어와 자신의 유전물질을 집어넣는다.,다시 들어온 바이러스의 유전물질이 CRISPR 배열의 정보와 대조된다.,,,-,"일부 세균과 고균은 침입한 바이러스 DNA의 일부를 CRISPR 배열에 기록해 둬요. 같은 바이러스가 다시 들어오면 그 기록과 대조해 침입자의 유전물질을 공격하죠. 이런 기능이 실제 바이러스 저항성에 관여한다는 사실은 2007년에 확인되었고, 이후 이 방어 체계는 원하는 DNA 서열을 찾아 자르는 도구로 바뀌었어요."
생명,7-6) 세포분열과 유전,A. 체세포분열,1,하,인라인,다음은 체세포가 분열을 준비하는 과정을 설명한 것입니다. 빈칸에 들어갈 말을 고르세요.,2,1,분해/복제/변형,염색분체/염색질/세포판,,,,,"세포는 DNA를 그대로 반으로 자르지 않고, 분열 전에 자신의 DNA를 한 벌 더 [1]한다. 그래서 각 염색체는 서로 같은 두 개의 [2](으)로 이루어진다.","세포는 DNA를 반으로 자르는 대신 한 벌 더 복제해요. 복제가 끝나면 염색체 하나가 서로 같은 두 염색분체로 이루어져요. 사람의 체세포에서 염색체 수는 46개 그대로지만 염색분체는 92개가 되고, 이 복제본이 정확히 나뉘어야 두 딸세포가 각각 46개의 염색체를 받을 수 있어요."
,,,2,하,OX,체세포분열은 한 개체 안에서 새로운 유전정보의 조합을 만들어 내는 과정이다.,X,,O,X,,,,,-,"체세포분열은 새로운 조합을 만드는 과정이 아니에요. 이미 가진 정보를 가능한 한 충실하게 다음 세포로 이어 주는 과정이라서, 분열을 마친 두 딸세포는 대체로 모세포와 같은 유전정보를 물려받아요. 우리가 성장하고 상처를 회복할 수 있는 것도 같은 정보가 새 세포로 이어지기 때문이에요."
